YEAR,MARKS_SCORED,CATEGORY,GENDER,PWD_STATUS,EXPECTED_GENERAL_RANK_MIN,EXPECTED_GENERAL_RANK_MAX,EXPECTED_CATEGORY_RANK_MIN,EXPECTED_CATEGORY_RANK_MAX
2025,309,SC,F,No,1,220,1,54
2025,309,SC,F,Yes,1,220,1,47
2025,309,ST,M,No,1,220,1,54
2025,309,ST,M,Yes,1,220,1,50
2025,309,ST,F,No,1,220,1,51
2025,309,ST,F,Yes,1,220,1,47
2025,310,GENERAL,M,No,1,217,17,117
2025,310,GENERAL,M,Yes,1,217,1,53
2025,310,GENERAL,F,No,1,217,16,111
2025,310,GENERAL,F,Yes,1,217,1,50
2025,310,EWS,M,No,1,217,1,69
2025,310,EWS,M,Yes,1,217,1,50
2025,310,EWS,F,No,1,217,1,65
2025,310,EWS,F,Yes,1,217,1,47
2025,310,OBC-NCL,M,No,1,217,1,66
2025,310,OBC-NCL,M,Yes,1,217,1,50
2025,310,OBC-NCL,F,No,1,217,1,62
2025,310,OBC-NCL,F,Yes,1,217,1,47
2025,310,SC,M,No,1,217,1,57
2025,310,SC,M,Yes,1,217,1,50
2025,310,SC,F,No,1,217,1,54
2025,310,SC,F,Yes,1,217,1,47
2025,310,ST,M,No,1,217,1,54
2025,310,ST,M,Yes,1,217,1,50
2025,310,ST,F,No,1,217,1,51
2025,310,ST,F,Yes,1,217,1,47
2025,311,GENERAL,M,No,1,214,14,114
2025,311,GENERAL,M,Yes,1,214,1,53
2025,311,GENERAL,F,No,1,214,13,108
2025,311,GENERAL,F,Yes,1,214,1,50
2025,311,EWS,M,No,1,214,1,68
2025,311,EWS,M,Yes,1,214,1,50
2025,311,EWS,F,No,1,214,1,64
2025,311,EWS,F,Yes,1,214,1,47
2025,311,OBC-NCL,M,No,1,214,1,66
2025,311,OBC-NCL,M,Yes,1,214,1,50
2025,311,OBC-NCL,F,No,1,214,1,62
2025,311,OBC-NCL,F,Yes,1,214,1,47
2025,311,SC,M,No,1,214,1,57
2025,311,SC,M,Yes,1,214,1,50
2025,311,SC,F,No,1,214,1,54
2025,311,SC,F,Yes,1,214,1,47
2025,311,ST,M,No,1,214,1,54
2025,311,ST,M,Yes,1,214,1,50
2025,311,ST,F,No,1,214,1,51
2025,311,ST,F,Yes,1,214,1,47
2025,312,GENERAL,M,No,1,211,11,111
2025,312,GENERAL,M,Yes,1,211,1,53
2025,312,GENERAL,F,No,1,211,10,105
2025,312,GENERAL,F,Yes,1,211,1,50
2025,312,EWS,M,No,1,211,1,67
2025,312,EWS,M,Yes,1,211,1,50
2025,312,EWS,F,No,1,211,1,63
2025,312,EWS,F,Yes,1,211,1,47
2025,312,OBC-NCL,M,No,1,211,1,65
2025,312,OBC-NCL,M,Yes,1,211,1,50
2025,312,OBC-NCL,F,No,1,211,1,61
2025,312,OBC-NCL,F,Yes,1,211,1,47
2025,312,SC,M,No,1,211,1,56
2025,312,SC,M,Yes,1,211,1,50
2025,312,SC,F,No,1,211,1,53
2025,312,SC,F,Yes,1,211,1,47
2025,312,ST,M,No,1,211,1,54
2025,312,ST,M,Yes,1,211,1,50
2025,312,ST,F,No,1,211,1,51
2025,312,ST,F,Yes,1,211,1,47
2025,313,GENERAL,M,No,1,208,8,108
2025,313,GENERAL,M,Yes,1,208,1,52
2025,313,GENERAL,F,No,1,208,7,102
2025,313,GENERAL,F,Yes,1,208,1,49
2025,313,EWS,M,No,1,208,1,66
2025,313,EWS,M,Yes,1,208,1,50
2025,313,EWS,F,No,1,208,1,62
2025,313,EWS,F,Yes,1,208,1,47
2025,313,OBC-NCL,M,No,1,208,1,64
2025,313,OBC-NCL,M,Yes,1,208,1,50
2025,313,OBC-NCL,F,No,1,208,1,60
2025,313,OBC-NCL,F,Yes,1,208,1,47
2025,313,SC,M,No,1,208,1,56
2025,313,SC,M,Yes,1,208,1,50
2025,313,SC,F,No,1,208,1,53
2025,313,SC,F,Yes,1,208,1,47
2025,313,ST,M,No,1,208,1,53
2025,313,ST,M,Yes,1,208,1,50
2025,313,ST,F,No,1,208,1,50
2025,313,ST,F,Yes,1,208,1,47
2025,314,GENERAL,M,No,1,205,5,105
2025,314,GENERAL,M,Yes,1,205,1,52
2025,314,GENERAL,F,No,1,205,4,99
2025,314,GENERAL,F,Yes,1,205,1,49
2025,314,EWS,M,No,1,205,1,65
2025,314,EWS,M,Yes,1,205,1,50
2025,314,EWS,F,No,1,205,1,61
2025,314,EWS,F,Yes,1,205,1,47
2025,314,OBC-NCL,M,No,1,205,1,63
2025,314,OBC-NCL,M,Yes,1,205,1,50
2025,314,OBC-NCL,F,No,1,205,1,59
2025,314,OBC-NCL,F,Yes,1,205,1,47
2025,314,SC,M,No,1,205,1,56
2025,314,SC,M,Yes,1,205,1,50
2025,314,SC,F,No,1,205,1,53
2025,314,SC,F,Yes,1,205,1,47
2025,314,ST,M,No,1,205,1,53
2025,314,ST,M,Yes,1,205,1,50
2025,314,ST,F,No,1,205,1,50
2025,314,ST,F,Yes,1,205,1,47
2025,315,GENERAL,M,No,1,202,2,102
2025,315,GENERAL,M,Yes,1,202,1,52
2025,315,GENERAL,F,No,1,202,1,96
2025,315,GENERAL,F,Yes,1,202,1,49
2025,315,EWS,M,No,1,202,1,64
2025,315,EWS,M,Yes,1,202,1,50
2025,315,EWS,F,No,1,202,1,60
2025,315,EWS,F,Yes,1,202,1,47
2025,315,OBC-NCL,M,No,1,202,1,63
2025,315,OBC-NCL,M,Yes,1,202,1,50
2025,315,OBC-NCL,F,No,1,202,1,59
2025,315,OBC-NCL,F,Yes,1,202,1,47
2025,315,SC,M,No,1,202,1,55
2025,315,SC,M,Yes,1,202,1,50
2025,315,SC,F,No,1,202,1,52
2025,315,SC,F,Yes,1,202,1,47
2025,315,ST,M,No,1,202,1,53
2025,315,ST,M,Yes,1,202,1,50
2025,315,ST,F,No,1,202,1,50
2025,315,ST,F,Yes,1,202,1,47
2025,316,GENERAL,M,No,1,199,1,99
2025,316,GENERAL,M,Yes,1,199,1,52
2025,316,GENERAL,F,No,1,199,1,94
2025,316,GENERAL,F,Yes,1,199,1,49
2025,316,EWS,M,No,1,199,1,64
2025,316,EWS,M,Yes,1,199,1,50
2025,316,EWS,F,No,1,199,1,60
2025,316,EWS,F,Yes,1,199,1,47
2025,316,OBC-NCL,M,No,1,199,1,62
2025,316,OBC-NCL,M,Yes,1,199,1,50
2025,316,OBC-NCL,F,No,1,199,1,58
2025,316,OBC-NCL,F,Yes,1,199,1,47
2025,316,SC,M,No,1,199,1,55
2025,316,SC,M,Yes,1,199,1,50
2025,316,SC,F,No,1,199,1,52
2025,316,SC,F,Yes,1,199,1,47
2025,316,ST,M,No,1,199,1,53
2025,316,ST,M,Yes,1,199,1,50
2025,316,ST,F,No,1,199,1,50
2025,316,ST,F,Yes,1,199,1,47
2025,317,GENERAL,M,No,1,196,1,96
2025,317,GENERAL,M,Yes,1,196,1,52
2025,317,GENERAL,F,No,1,196,1,91
2025,317,GENERAL,F,Yes,1,196,1,49
2025,317,EWS,M,No,1,196,1,63
2025,317,EWS,M,Yes,1,196,1,50
2025,317,EWS,F,No,1,196,1,59
2025,317,EWS,F,Yes,1,196,1,47
2025,317,OBC-NCL,M,No,1,196,1,61
2025,317,OBC-NCL,M,Yes,1,196,1,50
2025,317,OBC-NCL,F,No,1,196,1,57
2025,317,OBC-NCL,F,Yes,1,196,1,47
2025,317,SC,M,No,1,196,1,55
2025,317,SC,M,Yes,1,196,1,50
2025,317,SC,F,No,1,196,1,52
2025,317,SC,F,Yes,1,196,1,47
2025,317,ST,M,No,1,196,1,53
2025,317,ST,M,Yes,1,196,1,50
2025,317,ST,F,No,1,196,1,50
2025,317,ST,F,Yes,1,196,1,47
2025,318,GENERAL,M,No,1,193,1,93
2025,318,GENERAL,M,Yes,1,193,1,52
2025,318,GENERAL,F,No,1,193,1,88
2025,318,GENERAL,F,Yes,1,193,1,49
2025,318,EWS,M,No,1,193,1,62
2025,318,EWS,M,Yes,1,193,1,50
2025,318,EWS,F,No,1,193,1,58
2025,318,EWS,F,Yes,1,193,1,47
2025,318,OBC-NCL,M,No,1,193,1,60
2025,318,OBC-NCL,M,Yes,1,193,1,50
2025,318,OBC-NCL,F,No,1,193,1,57
2025,318,OBC-NCL,F,Yes,1,193,1,47
2025,318,SC,M,No,1,193,1,54
2025,318,SC,M,Yes,1,193,1,50
2025,318,SC,F,No,1,193,1,51
2025,318,SC,F,Yes,1,193,1,47
2025,318,ST,M,No,1,193,1,52
2025,318,ST,M,Yes,1,193,1,50
2025,318,ST,F,No,1,193,1,49
2025,318,ST,F,Yes,1,193,1,47
2025,319,GENERAL,M,No,1,190,1,90
2025,319,GENERAL,M,Yes,1,190,1,52
2025,319,GENERAL,F,No,1,190,1,85
2025,319,GENERAL,F,Yes,1,190,1,49
2025,319,EWS,M,No,1,190,1,61
2025,319,EWS,M,Yes,1,190,1,50
2025,319,EWS,F,No,1,190,1,57
2025,319,EWS,F,Yes,1,190,1,47
2025,319,OBC-NCL,M,No,1,190,1,60
2025,319,OBC-NCL,M,Yes,1,190,1,50
2025,319,OBC-NCL,F,No,1,190,1,57
2025,319,OBC-NCL,F,Yes,1,190,1,47
2025,319,SC,M,No,1,190,1,54
2025,319,SC,M,Yes,1,190,1,50
2025,319,SC,F,No,1,190,1,51
2025,319,SC,F,Yes,1,190,1,47
2025,319,ST,M,No,1,190,1,52
2025,319,ST,M,Yes,1,190,1,50
2025,319,ST,F,No,1,190,1,49
2025,319,ST,F,Yes,1,190,1,47
2025,320,GENERAL,M,No,1,187,1,87
2025,320,GENERAL,M,Yes,1,187,1,51
2025,320,GENERAL,F,No,1,187,1,82
2025,320,GENERAL,F,Yes,1,187,1,48
2025,320,EWS,M,No,1,187,1,60
2025,320,EWS,M,Yes,1,187,1,50
2025,320,EWS,F,No,1,187,1,57
2025,320,EWS,F,Yes,1,187,1,47
2025,320,OBC-NCL,M,No,1,187,1,59
2025,320,OBC-NCL,M,Yes,1,187,1,50
2025,320,OBC-NCL,F,No,1,187,1,56
2025,320,OBC-NCL,F,Yes,1,187,1,47
2025,320,SC,M,No,1,187,1,54
2025,320,SC,M,Yes,1,187,1,50
2025,320,SC,F,No,1,187,1,51
2025,320,SC,F,Yes,1,187,1,47
2025,320,ST,M,No,1,187,1,52
2025,320,ST,M,Yes,1,187,1,50
2025,320,ST,F,No,1,187,1,49
2025,320,ST,F,Yes,1,187,1,47
2025,321,GENERAL,M,No,1,184,1,84
2025,321,GENERAL,M,Yes,1,184,1,51
2025,321,GENERAL,F,No,1,184,1,79
2025,321,GENERAL,F,Yes,1,184,1,48
2025,321,EWS,M,No,1,184,1,59
2025,321,EWS,M,Yes,1,184,1,50
2025,321,EWS,F,No,1,184,1,56
2025,321,EWS,F,Yes,1,184,1,47
2025,321,OBC-NCL,M,No,1,184,1,58
2025,321,OBC-NCL,M,Yes,1,184,1,50
2025,321,OBC-NCL,F,No,1,184,1,55
2025,321,OBC-NCL,F,Yes,1,184,1,47
2025,321,SC,M,No,1,184,1,53
2025,321,SC,M,Yes,1,184,1,50
2025,321,SC,F,No,1,184,1,50
2025,321,SC,F,Yes,1,184,1,47
2025,321,ST,M,No,1,184,1,52
2025,321,ST,M,Yes,1,184,1,50
2025,321,ST,F,No,1,184,1,49
2025,321,ST,F,Yes,1,184,1,47
2025,322,GENERAL,M,No,1,181,1,81
2025,322,GENERAL,M,Yes,1,181,1,51
2025,322,GENERAL,F,No,1,181,1,76
2025,322,GENERAL,F,Yes,1,181,1,48
2025,322,EWS,M,No,1,181,1,58
2025,322,EWS,M,Yes,1,181,1,50
2025,322,EWS,F,No,1,181,1,55
2025,322,EWS,F,Yes,1,181,1,47
2025,322,OBC-NCL,M,No,1,181,1,57
2025,322,OBC-NCL,M,Yes,1,181,1,50
2025,322,OBC-NCL,F,No,1,181,1,54
2025,322,OBC-NCL,F,Yes,1,181,1,47
2025,322,SC,M,No,1,181,1,53
2025,322,SC,M,Yes,1,181,1,50
2025,322,SC,F,No,1,181,1,50
2025,322,SC,F,Yes,1,181,1,47
2025,322,ST,M,No,1,181,1,52
2025,322,ST,M,Yes,1,181,1,50
2025,322,ST,F,No,1,181,1,49
2025,322,ST,F,Yes,1,181,1,47
2025,323,GENERAL,M,No,1,178,1,78
2025,323,GENERAL,M,Yes,1,178,1,51
2025,323,GENERAL,F,No,1,178,1,74
2025,323,GENERAL,F,Yes,1,178,1,48
2025,323,EWS,M,No,1,178,1,58
2025,323,EWS,M,Yes,1,178,1,50
2025,323,EWS,F,No,1,178,1,55
2025,323,EWS,F,Yes,1,178,1,47
2025,323,OBC-NCL,M,No,1,178,1,57
2025,323,OBC-NCL,M,Yes,1,178,1,50
2025,323,OBC-NCL,F,No,1,178,1,54
2025,323,OBC-NCL,F,Yes,1,178,1,47
2025,323,SC,M,No,1,178,1,53
2025,323,SC,M,Yes,1,178,1,50
2025,323,SC,F,No,1,178,1,50
2025,323,SC,F,Yes,1,178,1,47
2025,323,ST,M,No,1,178,1,51
2025,323,ST,M,Yes,1,178,1,50
2025,323,ST,F,No,1,178,1,48
2025,323,ST,F,Yes,1,178,1,47
2025,324,GENERAL,M,No,1,175,1,75
2025,324,GENERAL,M,Yes,1,175,1,51
2025,324,GENERAL,F,No,1,175,1,71
2025,324,GENERAL,F,Yes,1,175,1,48
2025,324,EWS,M,No,1,175,1,57
2025,324,EWS,M,Yes,1,175,1,50
2025,324,EWS,F,No,1,175,1,54
2025,324,EWS,F,Yes,1,175,1,47
2025,324,OBC-NCL,M,No,1,175,1,56
2025,324,OBC-NCL,M,Yes,1,175,1,50
2025,324,OBC-NCL,F,No,1,175,1,53
2025,324,OBC-NCL,F,Yes,1,175,1,47
2025,324,SC,M,No,1,175,1,52
2025,324,SC,M,Yes,1,175,1,50
2025,324,SC,F,No,1,175,1,49
2025,324,SC,F,Yes,1,175,1,47
2025,324,ST,M,No,1,175,1,51
2025,324,ST,M,Yes,1,175,1,50
2025,324,ST,F,No,1,175,1,48
2025,324,ST,F,Yes,1,175,1,47
2025,325,GENERAL,M,No,1,172,1,72
2025,325,GENERAL,M,Yes,1,172,1,51
2025,325,GENERAL,F,No,1,172,1,68
2025,325,GENERAL,F,Yes,1,172,1,48
2025,325,EWS,M,No,1,172,1,56
2025,325,EWS,M,Yes,1,172,1,50
2025,325,EWS,F,No,1,172,1,53
2025,325,EWS,F,Yes,1,172,1,47
2025,325,OBC-NCL,M,No,1,172,1,55
2025,325,OBC-NCL,M,Yes,1,172,1,50
2025,325,OBC-NCL,F,No,1,172,1,52
2025,325,OBC-NCL,F,Yes,1,172,1,47
2025,325,SC,M,No,1,172,1,52
2025,325,SC,M,Yes,1,172,1,50
2025,325,SC,F,No,1,172,1,49
2025,325,SC,F,Yes,1,172,1,47
2025,325,ST,M,No,1,172,1,51
2025,325,ST,M,Yes,1,172,1,50
2025,325,ST,F,No,1,172,1,48
2025,325,ST,F,Yes,1,172,1,47
2025,326,GENERAL,M,No,1,169,1,69
2025,326,GENERAL,M,Yes,1,169,1,50
2025,326,GENERAL,F,No,1,169,1,65
2025,326,GENERAL,F,Yes,1,169,1,47
2025,326,EWS,M,No,1,169,1,55
2025,326,EWS,M,Yes,1,169,1,50
2025,326,EWS,F,No,1,169,1,52
2025,326,EWS,F,Yes,1,169,1,47
2025,326,OBC-NCL,M,No,1,169,1,54
2025,326,OBC-NCL,M,Yes,1,169,1,50
2025,326,OBC-NCL,F,No,1,169,1,51
2025,326,OBC-NCL,F,Yes,1,169,1,47
2025,326,SC,M,No,1,169,1,52
2025,326,SC,M,Yes,1,169,1,50
2025,326,SC,F,No,1,169,1,49
2025,326,SC,F,Yes,1,169,1,47
2025,326,ST,M,No,1,169,1,51
2025,326,ST,M,Yes,1,169,1,50
2025,326,ST,F,No,1,169,1,48
2025,326,ST,F,Yes,1,169,1,47
2025,327,GENERAL,M,No,1,166,1,66
2025,327,GENERAL,M,Yes,1,166,1,50
2025,327,GENERAL,F,No,1,166,1,62
2025,327,GENERAL,F,Yes,1,166,1,47
2025,327,EWS,M,No,1,166,1,54
2025,327,EWS,M,Yes,1,166,1,50
2025,327,EWS,F,No,1,166,1,51
2025,327,EWS,F,Yes,1,166,1,47
2025,327,OBC-NCL,M,No,1,166,1,54
2025,327,OBC-NCL,M,Yes,1,166,1,50
2025,327,OBC-NCL,F,No,1,166,1,51
2025,327,OBC-NCL,F,Yes,1,166,1,47
2025,327,SC,M,No,1,166,1,51
2025,327,SC,M,Yes,1,166,1,50
2025,327,SC,F,No,1,166,1,48
2025,327,SC,F,Yes,1,166,1,47
2025,327,ST,M,No,1,166,1,51
2025,327,ST,M,Yes,1,166,1,50
2025,327,ST,F,No,1,166,1,48
2025,327,ST,F,Yes,1,166,1,47
2025,328,GENERAL,M,No,1,163,1,63
2025,328,GENERAL,M,Yes,1,163,1,50
2025,328,GENERAL,F,No,1,163,1,59
2025,328,GENERAL,F,Yes,1,163,1,47
2025,328,EWS,M,No,1,163,1,53
2025,328,EWS,M,Yes,1,163,1,50
2025,328,EWS,F,No,1,163,1,50
2025,328,EWS,F,Yes,1,163,1,47
2025,328,OBC-NCL,M,No,1,163,1,53
2025,328,OBC-NCL,M,Yes,1,163,1,50
2025,328,OBC-NCL,F,No,1,163,1,50
2025,328,OBC-NCL,F,Yes,1,163,1,47
2025,328,SC,M,No,1,163,1,51
2025,328,SC,M,Yes,1,163,1,50
2025,328,SC,F,No,1,163,1,48
2025,328,SC,F,Yes,1,163,1,47
2025,328,ST,M,No,1,163,1,50
2025,328,ST,M,Yes,1,163,1,50
2025,328,ST,F,No,1,163,1,47
2025,328,ST,F,Yes,1,163,1,47
2025,329,GENERAL,M,No,1,160,1,60
2025,329,GENERAL,M,Yes,1,160,1,50
2025,329,GENERAL,F,No,1,160,1,57
2025,329,GENERAL,F,Yes,1,160,1,47
2025,329,EWS,M,No,1,160,1,52
2025,329,EWS,M,Yes,1,160,1,50
2025,329,EWS,F,No,1,160,1,49
2025,329,EWS,F,Yes,1,160,1,47
2025,329,OBC-NCL,M,No,1,160,1,52
2025,329,OBC-NCL,M,Yes,1,160,1,50
2025,329,OBC-NCL,F,No,1,160,1,49
2025,329,OBC-NCL,F,Yes,1,160,1,47
2025,329,SC,M,No,1,160,1,51
2025,329,SC,M,Yes,1,160,1,50
2025,329,SC,F,No,1,160,1,48
2025,329,SC,F,Yes,1,160,1,47
2025,329,ST,M,No,1,160,1,50
2025,329,ST,M,Yes,1,160,1,50
2025,329,ST,F,No,1,160,1,47
2025,329,ST,F,Yes,1,160,1,47
2025,330,GENERAL,M,No,1,157,1,57
2025,330,GENERAL,M,Yes,1,157,1,50
2025,330,GENERAL,F,No,1,157,1,54
2025,330,GENERAL,F,Yes,1,157,1,47
2025,330,EWS,M,No,1,157,1,52
2025,330,EWS,M,Yes,1,157,1,50
2025,330,EWS,F,No,1,157,1,49
2025,330,EWS,F,Yes,1,157,1,47
2025,330,OBC-NCL,M,No,1,157,1,51
2025,330,OBC-NCL,M,Yes,1,157,1,50
2025,330,OBC-NCL,F,No,1,157,1,48
2025,330,OBC-NCL,F,Yes,1,157,1,47
2025,330,SC,M,No,1,157,1,50
2025,330,SC,M,Yes,1,157,1,50
2025,330,SC,F,No,1,157,1,47
2025,330,SC,F,Yes,1,157,1,47
2025,330,ST,M,No,1,157,1,50
2025,330,ST,M,Yes,1,157,1,50
2025,330,ST,F,No,1,157,1,47
2025,330,ST,F,Yes,1,157,1,47
2025,331,GENERAL,M,No,1,154,1,54
2025,331,GENERAL,M,Yes,1,154,1,50
2025,331,GENERAL,F,No,1,154,1,51
2025,331,GENERAL,F,Yes,1,154,1,47
2025,331,EWS,M,No,1,154,1,51
2025,331,EWS,M,Yes,1,154,1,50
2025,331,EWS,F,No,1,154,1,48
2025,331,EWS,F,Yes,1,154,1,47
2025,331,OBC-NCL,M,No,1,154,1,51
2025,331,OBC-NCL,M,Yes,1,154,1,50
2025,331,OBC-NCL,F,No,1,154,1,48
2025,331,OBC-NCL,F,Yes,1,154,1,47
2025,331,SC,M,No,1,154,1,50
2025,331,SC,M,Yes,1,154,1,50
2025,331,SC,F,No,1,154,1,47
2025,331,SC,F,Yes,1,154,1,47
2025,331,ST,M,No,1,154,1,50
2025,331,ST,M,Yes,1,154,1,50
2025,331,ST,F,No,1,154,1,47
2025,331,ST,F,Yes,1,154,1,47
2025,332,GENERAL,M,No,1,151,1,51
2025,332,GENERAL,M,Yes,1,151,1,50
2025,332,GENERAL,F,No,1,151,1,48
2025,332,GENERAL,F,Yes,1,151,1,47
2025,332,EWS,M,No,1,151,1,50
2025,332,EWS,M,Yes,1,151,1,50
2025,332,EWS,F,No,1,151,1,47
2025,332,EWS,F,Yes,1,151,1,47
2025,332,OBC-NCL,M,No,1,151,1,50
2025,332,OBC-NCL,M,Yes,1,151,1,50
2025,332,OBC-NCL,F,No,1,151,1,47
2025,332,OBC-NCL,F,Yes,1,151,1,47
2025,332,SC,M,No,1,151,1,50
2025,332,SC,M,Yes,1,151,1,50
2025,332,SC,F,No,1,151,1,47
2025,332,SC,F,Yes,1,151,1,47
2025,332,ST,M,No,1,151,1,50
2025,332,ST,M,Yes,1,151,1,50
2025,332,ST,F,No,1,151,1,47
2025,332,ST,F,Yes,1,151,1,47
2025,333,GENERAL,M,No,1,147,1,47
2025,333,GENERAL,M,Yes,1,147,1,49
2025,333,GENERAL,F,No,1,147,1,44
2025,333,GENERAL,F,Yes,1,147,1,46
2025,333,EWS,M,No,1,147,1,49
2025,333,EWS,M,Yes,1,147,1,49
2025,333,EWS,F,No,1,147,1,46
2025,333,EWS,F,Yes,1,147,1,46
2025,333,OBC-NCL,M,No,1,147,1,49
2025,333,OBC-NCL,M,Yes,1,147,1,49
2025,333,OBC-NCL,F,No,1,147,1,46
2025,333,OBC-NCL,F,Yes,1,147,1,46
2025,333,SC,M,No,1,147,1,49
2025,333,SC,M,Yes,1,147,1,49
2025,333,SC,F,No,1,147,1,46
2025,333,SC,F,Yes,1,147,1,46
2025,333,ST,M,No,1,147,1,49
2025,333,ST,M,Yes,1,147,1,49
2025,333,ST,F,No,1,147,1,46
2025,333,ST,F,Yes,1,147,1,46
2025,334,GENERAL,M,No,1,144,1,44
2025,334,GENERAL,M,Yes,1,144,1,49
2025,334,GENERAL,F,No,1,144,1,41
2025,334,GENERAL,F,Yes,1,144,1,46
2025,334,EWS,M,No,1,144,1,48
2025,334,EWS,M,Yes,1,144,1,49
2025,334,EWS,F,No,1,144,1,45
2025,334,EWS,F,Yes,1,144,1,46
2025,334,OBC-NCL,M,No,1,144,1,48
2025,334,OBC-NCL,M,Yes,1,144,1,49
2025,334,OBC-NCL,F,No,1,144,1,45
2025,334,OBC-NCL,F,Yes,1,144,1,46
2025,334,SC,M,No,1,144,1,49
2025,334,SC,M,Yes,1,144,1,49
2025,334,SC,F,No,1,144,1,46
2025,334,SC,F,Yes,1,144,1,46
2025,334,ST,M,No,1,144,1,49
2025,334,ST,M,Yes,1,144,1,49
2025,334,ST,F,No,1,144,1,46
2025,334,ST,F,Yes,1,144,1,46
2025,335,GENERAL,M,No,1,141,1,41
2025,335,GENERAL,M,Yes,1,141,1,49
2025,335,GENERAL,F,No,1,141,1,38
2025,335,GENERAL,F,Yes,1,141,1,46
2025,335,EWS,M,No,1,141,1,47
2025,335,EWS,M,Yes,1,141,1,49
2025,335,EWS,F,No,1,141,1,44
2025,335,EWS,F,Yes,1,141,1,46
2025,335,OBC-NCL,M,No,1,141,1,47
2025,335,OBC-NCL,M,Yes,1,141,1,49
2025,335,OBC-NCL,F,No,1,141,1,44
2025,335,OBC-NCL,F,Yes,1,141,1,46
2025,335,SC,M,No,1,141,1,49
2025,335,SC,M,Yes,1,141,1,49
2025,335,SC,F,No,1,141,1,46
2025,335,SC,F,Yes,1,141,1,46
2025,335,ST,M,No,1,141,1,49
2025,335,ST,M,Yes,1,141,1,49
2025,335,ST,F,No,1,141,1,46
2025,335,ST,F,Yes,1,141,1,46
2025,336,GENERAL,M,No,1,138,1,38
2025,336,GENERAL,M,Yes,1,138,1,49
2025,336,GENERAL,F,No,1,138,1,36
2025,336,GENERAL,F,Yes,1,138,1,46
2025,336,EWS,M,No,1,138,1,46
2025,336,EWS,M,Yes,1,138,1,49
2025,336,EWS,F,No,1,138,1,43
2025,336,EWS,F,Yes,1,138,1,46
2025,336,OBC-NCL,M,No,1,138,1,47
2025,336,OBC-NCL,M,Yes,1,138,1,49
2025,336,OBC-NCL,F,No,1,138,1,44
2025,336,OBC-NCL,F,Yes,1,138,1,46
2025,336,SC,M,No,1,138,1,48
2025,336,SC,M,Yes,1,138,1,49
2025,336,SC,F,No,1,138,1,45
2025,336,SC,F,Yes,1,138,1,46
2025,336,ST,M,No,1,138,1,49
2025,336,ST,M,Yes,1,138,1,49
2025,336,ST,F,No,1,138,1,46
2025,336,ST,F,Yes,1,138,1,46
2025,337,GENERAL,M,No,1,135,1,35
2025,337,GENERAL,M,Yes,1,135,1,49
2025,337,GENERAL,F,No,1,135,1,33
2025,337,GENERAL,F,Yes,1,135,1,46
2025,337,EWS,M,No,1,135,1,45
2025,337,EWS,M,Yes,1,135,1,49
2025,337,EWS,F,No,1,135,1,42
2025,337,EWS,F,Yes,1,135,1,46
2025,337,OBC-NCL,M,No,1,135,1,46
2025,337,OBC-NCL,M,Yes,1,135,1,49
2025,337,OBC-NCL,F,No,1,135,1,43
2025,337,OBC-NCL,F,Yes,1,135,1,46
2025,337,SC,M,No,1,135,1,48
2025,337,SC,M,Yes,1,135,1,49
2025,337,SC,F,No,1,135,1,45
2025,337,SC,F,Yes,1,135,1,46
2025,337,ST,M,No,1,135,1,49
2025,337,ST,M,Yes,1,135,1,49
2025,337,ST,F,No,1,135,1,46
2025,337,ST,F,Yes,1,135,1,46
2025,338,GENERAL,M,No,1,132,1,32
2025,338,GENERAL,M,Yes,1,132,1,49
2025,338,GENERAL,F,No,1,132,1,30
2025,338,GENERAL,F,Yes,1,132,1,46
2025,338,EWS,M,No,1,132,1,45
2025,338,EWS,M,Yes,1,132,1,49
2025,338,EWS,F,No,1,132,1,42
2025,338,EWS,F,Yes,1,132,1,46
2025,338,OBC-NCL,M,No,1,132,1,45
2025,338,OBC-NCL,M,Yes,1,132,1,49
2025,338,OBC-NCL,F,No,1,132,1,42
2025,338,OBC-NCL,F,Yes,1,132,1,46
2025,338,SC,M,No,1,132,1,48
2025,338,SC,M,Yes,1,132,1,49
2025,338,SC,F,No,1,132,1,45
2025,338,SC,F,Yes,1,132,1,46
2025,338,ST,M,No,1,132,1,48
2025,338,ST,M,Yes,1,132,1,49
2025,338,ST,F,No,1,132,1,45
2025,338,ST,F,Yes,1,132,1,46
2025,339,GENERAL,M,No,1,129,1,29
2025,339,GENERAL,M,Yes,1,129,1,48
2025,339,GENERAL,F,No,1,129,1,27
2025,339,GENERAL,F,Yes,1,129,1,45
2025,339,EWS,M,No,1,129,1,44
2025,339,EWS,M,Yes,1,129,1,49
2025,339,EWS,F,No,1,129,1,41
2025,339,EWS,F,Yes,1,129,1,46
2025,339,OBC-NCL,M,No,1,129,1,44
2025,339,OBC-NCL,M,Yes,1,129,1,49
2025,339,OBC-NCL,F,No,1,129,1,41
2025,339,OBC-NCL,F,Yes,1,129,1,46
2025,339,SC,M,No,1,129,1,47
2025,339,SC,M,Yes,1,129,1,49
2025,339,SC,F,No,1,129,1,44
2025,339,SC,F,Yes,1,129,1,46
2025,339,ST,M,No,1,129,1,48
2025,339,ST,M,Yes,1,129,1,49
2025,339,ST,F,No,1,129,1,45
2025,339,ST,F,Yes,1,129,1,46
2025,340,GENERAL,M,No,1,126,1,26
2025,340,GENERAL,M,Yes,1,126,1,48
2025,340,GENERAL,F,No,1,126,1,24
